govid|english_name|address
721|SAINT HAPPY MAIDS AGENCY|Room 1021, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
874|TSUEN SHING EMPLOYMENT AGENCY|Room 1021, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
2017|SUNNY EMPLOYMENT SERVICE LIMITED|Room 1021, 10th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

236|Josie James Integrated Personnel Consultancy|Shop 255, 2nd floor, World-Wide Plaza, 19 Des Voeux Road Central, Central, Hong Kong
1881|NF Employment And Trading Co.|Shop 255, 2nd floor, World-Wide Plaza, 19 Des Voeux Road Central, Central, Hong Kong
216|Phil-Star Employment and General Services|Shop 255, 2nd floor, World-Wide Plaza, 19 Des Voeux Road Central, Central, Hong Kong

237|Sincerity Employment Services Company|Room 02B, 5th floor, Causeway Bay Commercial Building, 3 Sugar Street, Causeway Bay, Hong Kong
1345|AMARA EMPLOYMENT AGENCY|Room 02B, 5th floor, Causeway Bay Commercial Building, 3 Sugar Street, Causeway Bay, Hong Kong
1202|Job Leader Profession Consultant|Room 02B, 5th floor, Causeway Bay Commercial Building, 3 Sugar Street, Causeway Bay, Hong Kong

305|Bestwell Employment Agency (HK) Limited|Room 1001, 10th floor, Kwong Wah Plaza, 11 Tai Tong Road, Yuen Long, New Territories
1642|MANDA EMPLOYMENT LIMITED|Room 1001, 10th floor, Kwong Wah Plaza, 11 Tai Tong Road, Yuen Long, New Territories

334|Best Choice Employment Center Company Limited|Office 2, 7th floor, United Success Commercial Centre, 508 Jaffe Road, Causeway Bay, Hong Kong
1286|FESDI EMPLOYMENT CENTRE|Office 2, 7th floor, United Success Commercial Centre, 508 Jaffe Road, Causeway Bay, Hong Kong

390|Jedegal Consultants Co.|Shop 8, 1st floor, Cheong On Commercial Plaza, Tsuen Cheong Centre, 114-128 Castle Peak Road, Tsuen Wan, New Territories
1427|TOP WORLDWIDE PROFESSIONAL SERVICES CO.|Shop 8, 1st floor, Cheong On Commercial Plaza, Tsuen Cheong Centre, 114-128 Castle Peak Road, Tsuen Wan, New Territories
1604|Easy Maid Employment Agency Limited|Shop 8, 1st floor, Cheong On Commercial Plaza, Tsuen Cheong Centre, 114-128 Castle Peak Road, Tsuen Wan, New Territories
1162|Berkah Employment Consultant Centre|Shop 8, 1st floor, Cheong On Commercial Plaza, Tsuen Cheong Centre, 114-128 Castle Peak Road, Tsuen Wan, New Territories

447|Glory Semesta Manpower Limited|Room 2008, 20th floor, Hing Yip Commercial Centre, 272-284 Des Voeux Road Central, Sheung Wan, Hong Kong
1000|Cheers Employment Limited|Room 2008, 20th floor, Hing Yip Commercial Centre, 272-284 Des Voeux Road Central, Sheung Wan, Hong Kong
3001|KA SHING MANPOWER AGENCY|Room 2008, 20th floor, Hing Yip Commercial Centre, 272-284 Des Voeux Road Central, Sheung Wan, Hong Kong

521|WINWIN EMPLOYMENT CENTRE LIMITED|Shop 29, Ground floor, Laguna Arcade, Phase 3, Laguna City, Cha Kwo Ling Road, Lam Tin, Kowloon
64|Laguna Employment Service|Shop 29, Ground floor, Laguna Arcade, Phase 3, Laguna City, Cha Kwo Ling Road, Lam Tin, Kowloon

522|Olivine Recruitment Services Limited|Shop 19, Ground floor, Bank Building, 259-269 Des Voeux Road West, Sai Ying Pun, Hong Kong
535|JOB'S ARE US COMPANY LIMITED|Shop 19, Ground floor, Bank Building, 259-269 Des Voeux Road West, Sai Ying Pun, Hong Kong

531|Happy Maids Employment Centre Limited|Unit 203, 2nd floor, Sam Cheong Building, 216-220 Des Voeux Road Central, Sheung Wan, Hong Kong
1736|CAREGIVER CO.|Unit 203, 2nd floor, Sam Cheong Building, 216-220 Des Voeux Road Central, Sheung Wan, Hong Kong
2897|KMGG GROUP GLOBAL COMPANY LIMITED|Unit 203, 2nd floor, Sam Cheong Building, 216-220 Des Voeux Road Central, Sheung Wan, Hong Kong

535|JOB'S ARE US COMPANY LIMITED|Shop 11A, Ground floor, 118 Connaught Road West, 118 Connaught Road West, Sai Ying Pun, Hong Kong
522|Olivine Recruitment Services Limited|Shop 11A, Ground floor, 118 Connaught Road West, 118 Connaught Road West, Sai Ying Pun, Hong Kong

595|Po Sing Employment Service Centre Limited|Shop I, Ground floor, Continental Mansion, 294 King's Road, North Point, Hong Kong
462|Beautiful House Employment Agency|Shop I, Ground floor, Continental Mansion, 294 King's Road, North Point, Hong Kong

633|HAPPY YO YO OVERSEA EMPLOYMENT AGENCY|Shop 1A7, Ground floor, Whampoa Estate, 99-109 Dock Street, Hung Hom, Kowloon
2227|KING'S ONE EMPLOYMENT AGENCY|Shop 1A7, Ground floor, Whampoa Estate, 99-109 Dock Street, Hung Hom, Kowloon

637|Convoy Employment Consultant Limited|Room C, 1st floor, King Fung Building, 60-62 Kwong Fuk Road, Tai Po, New Territories
1109|Asia-Ex Employment Centre|Room C, 1st floor, King Fung Building, 60-62 Kwong Fuk Road, Tai Po, New Territories
1437|WARM HOUSE EMPLOYMENT SERVICES CENTRE LIMITED|Room C, 1st floor, King Fung Building, 60-62 Kwong Fuk Road, Tai Po, New Territories

783|GOLDEN MOON EMPLOYMENT CO.|Shop 55, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1180|L AND A EMPLOYMENT AGENCY|Shop 55, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
1931|Gold Profit Employment Agency|Shop 55, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
2834|CAPITAL SUN EMPLOYMENT CENTRE|Shop 55, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories
562|C & R Employment Agency|Shop 55, 1st floor, Hop Yick Commercial Centre, 33 Hop Choi Street, Yuen Long, New Territories

855|MISSION EMPLOYMENT AGENCY LIMITED|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
2488|Prosperity Employment Centre|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
2887|Serious Employment Centre Limited|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
338|A.V.M.S. Limited|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
421|LEADER EMPLOYMENT COMPANY LIMITED|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
989|Sunny Day Employment Agency|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
439|Get Maid Agency|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
671|Chin House Employment Agency Limited|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
1486|Yuk Fai Employment Agency|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
67|Wellmark Employment Services Consultant|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
381|New Star Co|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
1997|EVERBEST MAIDS EMPLOYMENT AGENCY|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories
2930|MY SWEET HOME EMPLOYMENT AGENCY|Shop 163, Level 1, Metro City Plaza Phase 3, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O, New Territories

857|MISSION EMPLOYMENT AGENCY LIMITED|Shop A, Unit 33-2,15, Level 2, Tai Po Plaza, 1 On Tai Road, Tai Po, New Territories
198|Mrs. MA's Employment Services|Shop A, Unit 33-2,15, Level 2, Tai Po Plaza, 1 On Tai Road, Tai Po, New Territories
277|Romy Employment Services|Shop A, Unit 33-2,15, Level 2, Tai Po Plaza, 1 On Tai Road, Tai Po, New Territories
426|LEADER EMPLOYMENT COMPANY LIMITED|Shop A, Unit 33-2,15, Level 2, Tai Po Plaza, 1 On Tai Road, Tai Po, New Territories
951|VCARE EMPLOYMENT SERVICES LIMITED|Shop A, Unit 33-2,15, Level 2, Tai Po Plaza, 1 On Tai Road, Tai Po, New Territories
1412|MR. RIGHT EMPLOYMENT CENTRE|Shop A, Unit 33-2,15, Level 2, Tai Po Plaza, 1 On Tai Road, Tai Po, New Territories
2303|SINCERE COMPANY|Shop A, Unit 33-2,15, Level 2, Tai Po Plaza, 1 On Tai Road, Tai Po, New Territories
125|Right Man Consultants Limited|Shop A, Unit 33-2,15, Level 2, Tai Po Plaza, 1 On Tai Road, Tai Po, New Territories
320|Domestic Helper Employment Centre|Shop A, Unit 33-2,15, Level 2, Tai Po Plaza, 1 On Tai Road, Tai Po, New Territories

885|MASS TRINITY INTERNATIONAL LIMITED|Room 706, 7th floor, Tung Ming Building, 40-42 Des Voeux Road Central, Central, Hong Kong
12|Top Services and Company|Room 706, 7th floor, Tung Ming Building, 40-42 Des Voeux Road Central, Central, Hong Kong
1172|Top Aid Employment & Travel Services|Room 706, 7th floor, Tung Ming Building, 40-42 Des Voeux Road Central, Central, Hong Kong

916|AMAHSEARCH LIMITED|Room 1003-1004, 10th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
153|J.V.S. Investments|Room 1003-1004, 10th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
312|SUNTEK ENTERPRISE LIMITED|Room 1003-1004, 10th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
2131|FABULOUS EMPLOYMENT AGENCY|Room 1003-1004, 10th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
392|Frank Express Employment Centre|Room 1003-1004, 10th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong
1373|Bandung Enterprises|Room 1003-1004, 10th floor, Yat Fat Building, 44-46 Des Voeux Road Central, Central, Hong Kong

952|AA Plus Employment Agency Company Limited|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
250|Family Care Employment Agency|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
1291|R.O.A. Personnel and Employment Agency|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
1741|Modern Employment Agency Company|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
476|ABNC EMPLOYMENT AGENCIES CO.|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
1567|R&E; Employment Agency|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
2148|CITY EMPLOYMENT PARADISE CO.|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
2011|TAYLOR AGENCY CO|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
693|STAR CARE EMPLOYMENT AGENCY|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong
462|Beautiful House Employment Agency|Shop 40, Ground floor, Block 10, City Garden Shopping Centre, 233 Electric Road, North Point, Hong Kong

1066|FURTHER CREATION EMPLOYMENT CENTRE|Room 1709-10, 17th floor, Crawford House, 70 Queen's Road Central, Central, Hong Kong
2166|Kex Industrial Company|Room 1709-10, 17th floor, Crawford House, 70 Queen's Road Central, Central, Hong Kong

1068|FURTHER CREATION EMPLOYMENT CENTRE|Flat A, 15th floor, Prosperous Commercial Building, 54 Jardine's Bazaar, Causeway Bay, Hong Kong
1013|KAH KAH EMPLOYMENT|Flat A, 15th floor, Prosperous Commercial Building, 54 Jardine's Bazaar, Causeway Bay, Hong Kong

1119|C.A.N.A. PLACEMENT SERVICES LIMITED|Shop 88, Ground floor, Eastern Plaza, Koway Court, 111 Chai Wan Road, Chai Wan, Hong Kong
904|High Quality Agency Limited|Shop 88, Ground floor, Eastern Plaza, Koway Court, 111 Chai Wan Road, Chai Wan, Hong Kong

1126|Joe Employment (Oversea) Agency Co|Shop B27, 1st floor, Richly Plaza, Kingswood Villas, Tin Shui Wai, New Territories
1618|BONBON EMPLOYMENT AGENCY CENTRE|Shop B27, 1st floor, Richly Plaza, Kingswood Villas, Tin Shui Wai, New Territories
1390|Grand Palace Employment Agency Centre|Shop B27, 1st floor, Richly Plaza, Kingswood Villas, Tin Shui Wai, New Territories
2664|GRAND WINNERS EMPLOYMENT CENTRE|Shop B27, 1st floor, Richly Plaza, Kingswood Villas, Tin Shui Wai, New Territories

1130|ASIA EXPANSION LIMITED|Unit B, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon
1544|SUKI EMPLOYMENT SERVICE COMPANY|Unit B, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon
678|VIEW RISE MAID SERVICE|Unit B, 17th floor, Wang Cheong Commercial Building, 251 Reclamation Street, Yau Ma Tei, Kowloon

1139|MADAM JOE PROFESSIONAL DOMESTIC SERVICES COMPANY|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong
2928|MY SWEET HOME EMPLOYMENT AGENCY|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong
48|Great Top Employment Service Centre|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong
157|Mabros Employment Agency|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong
513|Hong Maid Employment Agency|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong
560|Find a Foreign Employer Agency|Room 501, 5th floor, General Commercial Building, 156-164 Des Voeux Road Central, Central, Hong Kong

1141|EAST ASIA BRIDGE CONSULT LIMITED|Room 0079, Ground floor, Smiling Shau Kei Wan Plaza, 360A Shau Kei Wan Road, Shau Kei Wan, Hong Kong
1100|ASEAN EMPLOYMENT CENTRE|Room 0079, Ground floor, Smiling Shau Kei Wan Plaza, 360A Shau Kei Wan Road, Shau Kei Wan, Hong Kong
1680|Best of Best (BOB) Employment Centre|Room 0079, Ground floor, Smiling Shau Kei Wan Plaza, 360A Shau Kei Wan Road, Shau Kei Wan, Hong Kong

1437|WARM HOUSE EMPLOYMENT SERVICES CENTRE LIMITED|No. 116, 1st floor, Kwong Fuk Building, 114-124 Kwong Fuk Road, Tai Po, New Territories
167|ASIA-ONE EMPLOYMENT AGENCY|No. 116, 1st floor, Kwong Fuk Building, 114-124 Kwong Fuk Road, Tai Po, New Territories
637|Convoy Employment Consultant Limited|No. 116, 1st floor, Kwong Fuk Building, 114-124 Kwong Fuk Road, Tai Po, New Territories

1438|WARM HOUSE EMPLOYMENT SERVICES CENTRE LIMITED|Room 69, 2nd floor, Houston Centre, 63 Mody Road, Tsim Sha Tsui East, Kowloon
1851|Top Century Employment Centre|Room 69, 2nd floor, Houston Centre, 63 Mody Road, Tsim Sha Tsui East, Kowloon

1442|KAMPO EMPLOYMENT AGENCY|Shop 49B, Ground floor, Belvedere Square, Belvedere Garden Phase 3, 625 Castle Peak Road, Tsuen Wan, New Territories
1210|Fu Yat Employment Company|Shop 49B, Ground floor, Belvedere Square, Belvedere Garden Phase 3, 625 Castle Peak Road, Tsuen Wan, New Territories
695|STAR CARE EMPLOYMENT AGENCY|Shop 49B, Ground floor, Belvedere Square, Belvedere Garden Phase 3, 625 Castle Peak Road, Tsuen Wan, New Territories

1562|HAPPY SPRING CARE SERVICE COMPANY|Room 411, 4th floor, Song Ling Industrial Building, 40-42 Ta Chuen Ping Street, Kwai Chung, New Territories
860|Mei Maid Employment Agency|Room 411, 4th floor, Song Ling Industrial Building, 40-42 Ta Chuen Ping Street, Kwai Chung, New Territories

1623|Top Reliance Professionals Deployment Services Company|Room 606, 6th floor, Tung Ming Building, 40-42 Des Voeux Road Central, Central, Hong Kong
2514|GOOD COMPANION EMPLOYMENT CENTER|Room 606, 6th floor, Tung Ming Building, 40-42 Des Voeux Road Central, Central, Hong Kong

1628|Ensemble Human Resources Co. Limited|Room 926, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
19|Prime Services & Trading Co|Room 926, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
410|CROWN BRILLIANT AGENCY LIMITED|Room 926, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
573|Nan Fung Employment Service Centre Limited|Room 926, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories
837|WD Employment Agency Co.|Room 926, 9th floor, Nan Fung Centre, 264-298 Castle Peak Road, Tsuen Wan, New Territories

1629|Ensemble Human Resources Co. Limited|Shop 2, Ground floor, Winland Building, 1A-1F, 1-13 Shui Che Kwun Street, Yuen Long, New Territories
1256|HOUSE MAID AGENCY LIMITED|Shop 2, Ground floor, Winland Building, 1A-1F, 1-13 Shui Che Kwun Street, Yuen Long, New Territories
449|Ming Hay Employment Services Company|Shop 2, Ground floor, Winland Building, 1A-1F, 1-13 Shui Che Kwun Street, Yuen Long, New Territories

1660|MING MING EMPLOYMENT AGENCY|Room 12D, 18th floor. Witty Commercial Building, 1A-1L Tung Choi Street, Mong Kok, Kowloon
910|Grand Royal (AFT) Employment|Room 12D, 18th floor. Witty Commercial Building, 1A-1L Tung Choi Street, Mong Kok, Kowloon
1283|FESDI EMPLOYMENT CENTRE|Room 12D, 18th floor. Witty Commercial Building, 1A-1L Tung Choi Street, Mong Kok, Kowloon

1796|Abundance Employment Agency|Room 2606, 26th floor, Golden Era Plaza, 39 Sai Yee Street, Mong Kok, Kowloon
1591|GUARDIAN EMPLOYMENT AGENCY|Room 2606, 26th floor, Golden Era Plaza, 39 Sai Yee Street, Mong Kok, Kowloon

1825|HEARTFUL EMPLOYMENT SERVICES (HK) LIMITED|Shop 1B, Ground floor, Lucky Building 119 Castle Peak Road, San Hui, Tuen Mun, New Territories
490|Yat Yin Domestic Helper Agency|Shop 1B, Ground floor, Lucky Building 119 Castle Peak Road, San Hui, Tuen Mun, New Territories
2596|Ming Hin Domestic Helper Agency|Shop 1B, Ground floor, Lucky Building 119 Castle Peak Road, San Hui, Tuen Mun, New Territories

1920|Gianteagle Maid Express Consultants|Room 150, 1st floor, T.Mark Shopping Centre, Dung Fat Mansion, 18 Tai Ho Road, Tsuen Wan, New Territories
390|Jedegal Consultants Co.|Room 150, 1st floor, T.Mark Shopping Centre, Dung Fat Mansion, 18 Tai Ho Road, Tsuen Wan, New Territories

1996|HOME OF THE ELDERLY HUMAN RESOURCES CONSULTANTS|Room 12, 11th floor, Block A, Hong Kong Industrial Centre, 489-491 Castle Peak Road, Lai Chi Kok, Kowloon
2713|EMINENT TALENTS|Room 12, 11th floor, Block A, Hong Kong Industrial Centre, 489-491 Castle Peak Road, Lai Chi Kok, Kowloon

2125|WIN ELEGANT DEVELOPMENT LIMITED|Room L3, 16th floor, Wah Lik Industrial Centre, 459-469 Castle Peak Road, Tsuen Wan, New Territories
229|Technic Employment Service Centre Limited|Room L3, 16th floor, Wah Lik Industrial Centre, 459-469 Castle Peak Road, Tsuen Wan, New Territories
995|Skytrend Employment Agency|Room L3, 16th floor, Wah Lik Industrial Centre, 459-469 Castle Peak Road, Tsuen Wan, New Territories
2213|O-raiser Employment Agency Company Limited|Room L3, 16th floor, Wah Lik Industrial Centre, 459-469 Castle Peak Road, Tsuen Wan, New Territories
453|Jumbo International Maid Employment Agency|Room L3, 16th floor, Wah Lik Industrial Centre, 459-469 Castle Peak Road, Tsuen Wan, New Territories
2088|UNIQUE EMPLOYMENT CENTRE LIMITED|Room L3, 16th floor, Wah Lik Industrial Centre, 459-469 Castle Peak Road, Tsuen Wan, New Territories

2150|CITY EMPLOYMENT PARADISE CO.|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
978|KA ON EMPLOYMENT COMPANY|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
3006|LEADER PRO EMPLOYMENT COMPANY LIMITED|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
423|LEADER EMPLOYMENT COMPANY LIMITED|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
449|Ming Hay Employment Services Company|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
1654|HOME CARE EMPLOYMENT AGENCY LIMITED|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
1811|MABEL EMPLOYMENT AGENCY|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories
2693|BRIGHT STAR EMPLOYMENT AGENCY|Shop 38B, Ground floor, Ho Shun Yee Building, 9 Fung Yau Street East, Yuen Long, New Territories

2269|Ansin Employment Services|Room 501, 5th floor, Tung Sun Commercial Centre, 194-200 Lockhart Road, Wan Chai, Hong Kong
1814|HELPER SEARCH TECHNOLOGIES LIMITED|Room 501, 5th floor, Tung Sun Commercial Centre, 194-200 Lockhart Road, Wan Chai, Hong Kong

2287|BEM-BEM EMPLOYMENT AGENCY|Shop 124-125, Basement of Maximall, 233 Electric Road, North Point, Hong Kong
2311|DILIGENT EMPLOYMENT|Shop 124-125, Basement of Maximall, 233 Electric Road, North Point, Hong Kong

2398|WILLPOWER EMPLOYMENT CONSULTANT|Shop 9, 1st floor, Pei Ho Building, 115 Fuk Wa Street, Sham Shui Po, Kowloon
2816|TOKO-OK EMPLOYMENT AGENCY|Shop 9, 1st floor, Pei Ho Building, 115 Fuk Wa Street, Sham Shui Po, Kowloon

2423|By Your Side (BYS) Employment Centre Limited|Shop 133, 1st floor, Godfrey Centre, 175-185 Lai Chi Kok Road, Lai Chi Kok, Kowloon
2689|Smart Joy Employment Agency|Shop 133, 1st floor, Godfrey Centre, 175-185 Lai Chi Kok Road, Lai Chi Kok, Kowloon

2435|LEWESKOOL CONSULTING CO. LIMITED|Room 2512, 25th floor, Office Tower, Langham Place, 8 Argyle Street, Mong Kok, Kowloon
3040|BC DREAMS COMPANY LIMITED|Room 2512, 25th floor, Office Tower, Langham Place, 8 Argyle Street, Mong Kok, Kowloon
1937|JOVIAL EMPLOYMENT CENTRE|Room 2512, 25th floor, Office Tower, Langham Place, 8 Argyle Street, Mong Kok, Kowloon
2156|FAIR CHOICE DOMESTIC HELPER SERVICES|Room 2512, 25th floor, Office Tower, Langham Place, 8 Argyle Street, Mong Kok, Kowloon

2496|Hongkong Better Care Limited|Flat B, 4th floor, Shing Hing Commercial Building, 21-27 Wing Kut Street, Central, Hong Kong
1197|Connaught Employment Agency|Flat B, 4th floor, Shing Hing Commercial Building, 21-27 Wing Kut Street, Central, Hong Kong

2514|GOOD COMPANION EMPLOYMENT CENTER|Room 306, 6th floor, Yue's House, 304-306 Des Voeux Road Central, Central, Hong Kong
1623|Top Reliance Professionals Deployment Services Company|Room 306, 6th floor, Yue's House, 304-306 Des Voeux Road Central, Central, Hong Kong

2689|Smart Joy Employment Agency|Shop 130, 1st floor, Godfrey Centre, 175-185 Lai Chi Kok Road, Lai Chi Kok, Kowloon
2423|By Your Side (BYS) Employment Centre Limited|Shop 130, 1st floor, Godfrey Centre, 175-185 Lai Chi Kok Road, Lai Chi Kok, Kowloon

2713|EMINENT TALENTS|Suite 12, 11th floor, Block A, Hong Kong Industrial Centre, 489-491 Castle Peak Road, Lai Chi Kok, Kowloon
1996|HOME OF THE ELDERLY HUMAN RESOURCES CONSULTANTS|Suite 12, 11th floor, Block A, Hong Kong Industrial Centre, 489-491 Castle Peak Road, Lai Chi Kok, Kowloon

2780|Joyfuleasy Employment Agency|Room 1006, 10th floor, McDonald's Building, 48 Yee Wo Street, Causeway Bay, Hong Kong
281|Wai Wai Company|Room 1006, 10th floor, McDonald's Building, 48 Yee Wo Street, Causeway Bay, Hong Kong

2781|R JOB LIMITED|Unit 501-502, 5th floor, Hanford Commercial Centre, 221B-E Nathan Road, Jordan, Kowloon
